ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
47,Sopot,Idea Prokom Open,2004-08-10,International,Outdoor,Clay,1st Round,3,Acasuso J.,Przysiezny M.,105.0,375.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.5,,,1.2,4.25,1.15,3.8,1.26,4.25
47,Sopot,Idea Prokom Open,2004-08-11,International,Outdoor,Clay,2nd Round,3,Nadal R.,di Pasquale A.,71.0,272.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.2,4.25,1.18,4.45,1.25,3.0,1.208,4.96
47,Sopot,Idea Prokom Open,2004-08-11,International,Outdoor,Clay,2nd Round,3,Monaco J.,Rosset M.,99.0,123.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.2,4.25,1.15,4.65,1.2,3.3,1.23,4.65
47,Sopot,Idea Prokom Open,2004-08-11,International,Outdoor,Clay,2nd Round,3,Lopez M.,Safin M.,137.0,13.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.333,1.2,3.5,1.28,3.81,1.24,2.7,1.3,4.26,1.266
47,Sopot,Idea Prokom Open,2004-08-11,International,Outdoor,Clay,2nd Round,3,Squillari F.,Kubot L.,154.0,327.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.28,3.5,1.25,3.75,1.3,2.7,1.317,3.7
47,Sopot,Idea Prokom Open,2004-08-12,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Ferrer D.,105.0,53.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.0,1.364,3.0,1.36,2.92,1.37,2.5,1.35,3.13,1.403
47,Sopot,Idea Prokom Open,2004-08-12,International,Outdoor,Clay,2nd Round,3,Vanek J.,Koubek S.,163.0,96.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.5,1.5,2.45,1.5,2.2,1.45,2.79,1.495
47,Sopot,Idea Prokom Open,2004-08-12,International,Outdoor,Clay,2nd Round,3,Garcia A.,Mutis O.,114.0,116.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.95,1.8,1.85,1.9,1.75,1.75,2.24,1.694
47,Sopot,Idea Prokom Open,2004-08-12,International,Outdoor,Clay,2nd Round,3,Mantilla F.,Portas A.,110.0,145.0,5.0,7.0,7.0,5.0,7,5.0,,,,,2.0,1.0,Completed,1.222,4.0,1.2,4.25,1.2,4.25,1.2,3.3,1.2,5.0
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Quarterfinals,3,Mantilla F.,Garcia A.,110.0,114.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.33,3.25,1.25,3.5,1.35,2.5,1.392,3.2
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Quarterfinals,3,Nadal R.,Squillari F.,71.0,154.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.25,3.8,1.2,4.25,1.25,3.0,1.265,4.12
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Vanek J.,105.0,163.0,3.0,6.0,6.0,3.0,6,2.0,,,,,2.0,1.0,Completed,1.5,2.5,1.53,2.45,1.55,2.35,1.45,2.2,1.578,2.54
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Lopez M.,99.0,137.0,6.0,3.0,2.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.571,2.25,,,1.7,2.1,1.65,1.85,1.581,2.53
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Semifinals,3,Nadal R.,Mantilla F.,71.0,110.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,,,,,,,1.45,2.35,,
47,Sopot,Idea Prokom Open,2004-08-14,International,Outdoor,Clay,Semifinals,3,Acasuso J.,Monaco J.,105.0,99.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.833,1.833,,,,,,,,
47,Sopot,Idea Prokom Open,2004-08-15,International,Outdoor,Clay,The Final,3,Nadal R.,Acasuso J.,71.0,105.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.5,1.25,3.8,1.2,4.25,1.25,3.2,1.274,4.05
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Hewitt L.,Carlsen K.,8.0,94.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.063,7.5,1.08,7.0,1.07,7.19,1.05,5.0,1.057,14.07
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Muller G.,Schalken S.,124.0,25.0,6.0,1.0,0.0,1.0, ,,,,,,1.0,0.0,Retired,3.25,1.286,3.45,1.28,3.59,1.26,3.0,1.25,3.6,1.328
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Falla A.,Gimelstob J.,120.0,257.0,3.0,6.0,6.0,4.0,6,3.0,,,,,2.0,1.0,Completed,1.8,1.909,1.75,2.0,1.7,2.1,1.7,1.8,1.735,2.16
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Ginepri R.,Corretja A.,54.0,91.0,7.0,6.0,4.0,6.0,6,3.0,,,,,2.0,1.0,Completed,1.2,4.0,1.2,4.2,1.2,4.25,1.25,3.0,1.264,4.24
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Sluiter R.,Martin T.,102.0,96.0,6.0,7.0,7.0,6.0,7,6.0,,,,,2.0,1.0,Completed,2.25,1.571,2.15,1.65,2.25,1.6,1.9,1.6,2.23,1.699
48,Washington,Legg Mason Classic,2004-08-16,International,Outdoor,Clay,1st Round,3,Tursunov D.,Patience O.,68.0,95.0,5.0,7.0,6.0,4.0,6,4.0,,,,,2.0,1.0,Completed,1.667,2.1,1.67,2.1,1.64,2.17,1.55,2.0,1.633,2.38
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Agassi A.,Goldstein P.,6.0,157.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.04,9.0,1.04,9.0,1.06,7.79,1.05,5.0,1.083,9.99
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Gambill J.M.,Koubek S.,80.0,97.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.75,2.0,1.7,2.1,1.6,1.9,1.82,2.02
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Garcia A.,Blake J.,105.0,63.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.28,3.0,1.36,3.1,1.35,2.7,1.3,3.59,1.334
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Kratochvil M.,Salzenstein J.,153.0,159.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.75,2.0,1.55,2.35,1.5,2.1,1.704,2.22
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Yoo D.,98.0,,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,,,,,1.05,5.0,,
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Saulnier C.,Dupuis A.,64.0,84.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.5,2.5,1.5,2.45,1.45,2.2,1.474,2.86
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Elseneer G.,Wang Y.T.,109.0,174.0,2.0,6.0,7.0,6.0,6,4.0,,,,,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.7,2.1,1.55,2.0,1.769,2.1
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Levy H.,Zimonjic N.,143.0,374.0,6.0,7.0,7.0,5.0,6,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2.25,1.6,2.35,1.55,1.75,1.75,2.16,1.735
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Martin A.,Ferreira W.,57.0,108.0,4.0,6.0,6.0,4.0,7,6.0,,,,,2.0,1.0,Completed,2.2,1.615,2.1,1.67,2.15,1.65,2.1,1.5,2.18,1.725
48,Washington,Legg Mason Classic,2004-08-17,International,Outdoor,Clay,1st Round,3,Pless K.,Baker B.,393.0,182.0,6.0,3.0,3.0,6.0,7,6.0,,,,,2.0,1.0,Completed,2.0,1.727,1.91,1.83,1.95,1.8,1.75,1.75,1.99,1.84
48,Washington,Legg Mason Classic,2004-08-18,International,Outdoor,Clay,2nd Round,3,Hewitt L.,Falla A.,8.0,120.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.06,8.0,1.05,7.75,1.05,5.0,1.064,12.6
48,Washington,Legg Mason Classic,2004-08-18,International,Outdoor,Clay,2nd Round,3,Saulnier C.,Elseneer G.,64.0,109.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.364,3.0,1.4,2.75,1.4,2.85,1.5,2.1,1.417,3.05
48,Washington,Legg Mason Classic,2004-08-18,International,Outdoor,Clay,2nd Round,3,Ginepri R.,Levy H.,54.0,143.0,4.0,6.0,6.0,2.0,6,1.0,,,,,2.0,1.0,Completed,1.167,4.5,1.18,4.5,1.26,3.59,1.25,3.0,1.222,4.7
48,Washington,Legg Mason Classic,2004-08-18,International,Outdoor,Clay,2nd Round,3,Sluiter R.,Martin A.,102.0,57.0,7.0,6.0,5.0,7.0,7,6.0,,,,,2.0,1.0,Completed,1.667,2.1,1.67,2.1,1.65,2.2,1.6,1.9,1.741,2.15
48,Washington,Legg Mason Classic,2004-08-19,International,Outdoor,Clay,2nd Round,3,Agassi A.,Pless K.,6.0,393.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.05,9.0,1.04,9.0,1.04,9.25,1.05,5.0,1.057,14.0
48,Washington,Legg Mason Classic,2004-08-19,International,Outdoor,Clay,2nd Round,3,Kratochvil M.,Tursunov D.,153.0,68.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.727,1.95,1.8,1.9,1.85,1.75,1.75,1.901,1.917
48,Washington,Legg Mason Classic,2004-08-19,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Garcia A.,98.0,105.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,,,1.65,2.15,1.55,2.35,1.55,2.0,1.667,2.3
48,Washington,Legg Mason Classic,2004-08-19,International,Outdoor,Clay,2nd Round,3,Muller G.,Gambill J.M.,124.0,80.0,7.0,5.0,5.0,7.0,6,2.0,,,,,2.0,1.0,Completed,2.625,1.444,2.45,1.5,2.45,1.5,2.3,1.4,2.75,1.5
48,Washington,Legg Mason Classic,2004-08-20,International,Outdoor,Clay,Quarterfinals,3,Agassi A.,Mathieu P.H.,6.0,98.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.083,7.0,1.08,7.0,1.1,6.75,1.05,6.0,1.13,6.89
48,Washington,Legg Mason Classic,2004-08-20,International,Outdoor,Clay,Quarterfinals,3,Ginepri R.,Sluiter R.,54.0,102.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.533,2.375,1.55,2.35,1.45,2.6,1.5,2.2,1.571,2.55
48,Washington,Legg Mason Classic,2004-08-20,International,Outdoor,Clay,Quarterfinals,3,Hewitt L.,Saulnier C.,8.0,64.0,6.0,3.0,3.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.143,5.0,1.15,5.0,1.1,6.25,1.1,5.0,1.127,7.01
48,Washington,Legg Mason Classic,2004-08-20,International,Outdoor,Clay,Quarterfinals,3,Muller G.,Kratochvil M.,124.0,153.0,7.0,5.0,6.0,7.0,6,2.0,,,,,2.0,1.0,Completed,2.1,1.667,2.3,1.58,2.3,1.6,2.0,1.6,2.21,1.709
48,Washington,Legg Mason Classic,2004-08-21,International,Outdoor,Clay,Semifinals,3,Hewitt L.,Ginepri R.,8.0,54.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.333,1.22,4.25,1.25,3.75,1.2,3.6,1.196,5.1
48,Washington,Legg Mason Classic,2004-08-21,International,Outdoor,Clay,Semifinals,3,Muller G.,Agassi A.,124.0,6.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,9.0,1.05,10.0,1.05,7.75,1.05,6.0,1.05,13.54,1.059
48,Washington,Legg Mason Classic,2004-08-22,International,Outdoor,Clay,The Final,3,Hewitt L.,Muller G.,8.0,124.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.11,6.5,1.1,6.75,1.1,5.0,1.125,7.0
49,Long Island,TD Waterhouse Cup,2004-08-23,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Gasquet R.,79.0,119.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.7,2.1,1.7,2.1,1.65,1.85,1.606,2.45
49,Long Island,TD Waterhouse Cup,2004-08-23,International,Outdoor,Hard,1st Round,3,Ferreira W.,Sanchez D.,108.0,63.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.333,3.25,1.33,3.2,1.35,3.1,1.3,2.7,1.351,3.45
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Verdasco F.,Martin A.,35.0,58.0,6.0,4.0,3.0,6.0,6,1.0,,,,,2.0,1.0,Completed,1.5,2.5,1.6,2.3,1.53,2.4,1.5,2.1,1.621,2.41
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Enqvist T.,Benneteau J.,60.0,75.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.65,2.2,1.6,2.3,1.6,1.9,1.704,2.22
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Melzer J.,Martin T.,43.0,98.0,1.0,6.0,6.0,3.0,6,3.0,,,,,2.0,1.0,Completed,1.909,1.8,1.86,1.9,1.95,1.8,1.75,1.75,2.0,1.833
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Llodra M.,Sargsian S.,56.0,53.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.77,2.0,1.85,1.9,1.7,1.8,1.794,2.06
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Chela J.I.,Beck K.,18.0,72.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.48,2.6,1.45,2.6,1.35,2.5,1.444,2.95
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Andreev I.,Costa A.,50.0,44.0,6.0,1.0,5.0,7.0,6,4.0,,,,,2.0,1.0,Completed,1.5,2.5,1.45,2.7,1.4,2.85,1.4,2.3,1.426,3.05
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Horna L.,Popp A.,38.0,82.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.83,1.95,1.83,1.91,1.75,1.75,1.909,1.909
49,Long Island,TD Waterhouse Cup,2004-08-24,International,Outdoor,Hard,1st Round,3,Koubek S.,Ferrer D.,101.0,54.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.77,2.0,1.9,1.85,1.8,1.7,1.99,1.84
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Nieminen J.,Ginepri R.,71.0,47.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.3,1.6,2.46,1.51,2.2,1.45,2.55,1.571
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Tursunov D.,Ancic M.,68.0,29.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.3,1.6,2.3,1.6,2.1,1.5,2.64,1.543
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Hewitt L.,Mutis O.,5.0,115.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.1,6.5,1.07,7.75,1.1,6.25,1.1,4.5,1.108,8.0
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Davydenko N.,Hippensteel K.,55.0,210.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.0,1.45,2.7,1.35,3.1,1.3,2.7,1.441,2.97
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Kim K.,16.0,150.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.222,3.75,1.14,5.25,1.15,5.2,1.2,3.3,1.182,5.3
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,1st Round,3,Johansson J.,Elseneer G.,30.0,107.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,3.5,1.22,4.1,1.28,3.46,1.35,2.5,1.286,3.95
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,2nd Round,3,Melzer J.,Andreev I.,43.0,50.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.727,2.0,1.78,1.9,1.85,1.85,1.65,1.952,1.87
49,Long Island,TD Waterhouse Cup,2004-08-25,International,Outdoor,Hard,2nd Round,3,Tursunov D.,Gambill J.M.,68.0,79.0,6.0,7.0,7.0,6.0,7,6.0,,,,,2.0,1.0,Completed,1.833,1.833,1.85,1.9,1.87,1.87,1.9,1.6,1.84,1.99
49,Long Island,TD Waterhouse Cup,2004-08-26,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Ferreira W.,16.0,108.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.333,3.25,1.33,3.2,1.3,3.2,1.35,2.5,1.351,3.45
49,Long Island,TD Waterhouse Cup,2004-08-26,International,Outdoor,Hard,2nd Round,3,Johansson J.,Koubek S.,30.0,101.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.364,3.0,1.33,3.2,1.4,2.85,1.4,2.3,1.355,3.42
49,Long Island,TD Waterhouse Cup,2004-08-26,International,Outdoor,Hard,2nd Round,3,Davydenko N.,Verdasco F.,55.0,35.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.727,2.2,1.65,2.0,1.75,1.65,1.85,2.09,1.775
49,Long Island,TD Waterhouse Cup,2004-08-26,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Llodra M.,5.0,56.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.143,5.0,1.2,4.4,1.21,4.06,1.1,4.5,1.2,5.0
49,Long Island,TD Waterhouse Cup,2004-08-26,International,Outdoor,Hard,2nd Round,3,Horna L.,Nieminen J.,38.0,71.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.667,2.0,1.77,1.95,1.8,1.6,1.9,2.12,1.758
49,Long Island,TD Waterhouse Cup,2004-08-27,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Enqvist T.,18.0,60.0,6.0,4.0,5.0,7.0,6,1.0,,,,,2.0,1.0,Completed,1.444,2.625,1.45,2.7,1.5,2.55,1.45,2.2,1.455,2.95
49,Long Island,TD Waterhouse Cup,2004-08-27,International,Outdoor,Hard,Quarterfinals,3,Horna L.,Davydenko N.,38.0,55.0,6.0,4.0,6.0,7.0,6,4.0,,,,,2.0,1.0,Completed,1.909,1.8,1.85,1.95,1.95,1.8,1.75,1.75,1.98,1.877
49,Long Island,TD Waterhouse Cup,2004-08-27,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Johansson J.,16.0,30.0,3.0,6.0,7.0,6.0,6,3.0,,,,,2.0,1.0,Completed,1.909,1.8,1.9,1.9,1.95,1.8,1.75,1.75,2.09,1.8
49,Long Island,TD Waterhouse Cup,2004-08-27,International,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Chela J.I.,5.0,18.0,6.0,7.0,6.0,1.0,6,1.0,,,,,2.0,1.0,Completed,1.25,3.75,1.33,3.3,1.37,2.92,1.2,3.3,1.365,3.34
49,Long Island,TD Waterhouse Cup,2004-08-28,International,Outdoor,Hard,Quarterfinals,3,Tursunov D.,Melzer J.,68.0,43.0,4.0,6.0,7.0,6.0,6,4.0,,,,,2.0,1.0,Completed,2.2,1.615,2.3,1.6,2.3,1.6,2.0,1.55,2.39,1.637
49,Long Island,TD Waterhouse Cup,2004-08-28,International,Outdoor,Hard,Semifinals,3,Hewitt L.,Tursunov D.,5.0,68.0,6.0,3.0,1.0,0.0,,,,,,,1.0,0.0,Retired,1.125,5.5,1.15,5.5,1.17,4.67,1.1,5.0,1.171,5.65
49,Long Island,TD Waterhouse Cup,2004-08-29,International,Outdoor,Hard,Semifinals,3,Horna L.,Srichaphan P.,38.0,16.0,1.0,6.0,6.0,4.0,7,6.0,,,,,2.0,1.0,Completed,3.0,1.364,3.15,1.36,3.1,1.35,2.7,1.35,3.2,1.4
49,Long Island,TD Waterhouse Cup,2004-08-29,International,Outdoor,Hard,The Final,3,Hewitt L.,Horna L.,5.0,38.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.15,5.25,1.15,5.2,1.15,4.0,1.177,5.55
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Baker B.,4.0,179.0,6.0,7.0,6.0,4.0,6,4.0,6.0,2.0,,,3.0,1.0,Completed,1.04,9.0,1.05,9.0,1.04,9.25,1.05,5.0,1.059,14.0
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Saulnier C.,Rusedski G.,62.0,91.0,6.0,4.0,3.0,6.0,6,1.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,1.909,1.8,1.95,1.81,1.87,1.87,1.75,1.75,1.87,1.952
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Stepanek R.,26.0,69.0,7.0,5.0,6.0,1.0,6,3.0,,,,,3.0,0.0,Completed,1.533,2.375,1.45,2.65,1.45,2.6,1.35,2.5,1.435,3.0
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Baghdatis M.,Mutis O.,240.0,116.0,2.0,6.0,6.0,2.0,6,1.0,7.0,5.0,,,3.0,1.0,Completed,1.8,1.9,1.7,2.1,1.63,2.2,1.65,1.85,,
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Delic A.,Tipsarevic J.,245.0,115.0,6.0,1.0,6.0,3.0,6,4.0,,,,,3.0,0.0,Completed,2.75,1.4,2.3,1.6,2.75,1.42,2.2,1.45,,
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Costa A.,1.0,44.0,7.0,5.0,6.0,2.0,6,4.0,,,,,3.0,0.0,Completed,1.03,10.0,1.05,9.0,1.04,9.25,1.05,5.0,1.042,18.0
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Mahut N.,20.0,124.0,6.0,3.0,7.0,5.0,6,2.0,,,,,3.0,0.0,Completed,1.167,4.5,1.14,5.4,1.14,5.19,1.2,3.3,1.157,5.85
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Calatrava A.,Bogdanovic A.,106.0,206.0,6.0,3.0,3.0,6.0,4,6.0,6.0,1.0,6.0,4.0,3.0,2.0,Completed,2.25,1.571,2.55,1.5,2.45,1.5,2.0,1.55,2.56,1.568
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Rochus O.,Ancic M.,100.0,29.0,7.0,5.0,6.0,2.0,7,6.0,,,,,3.0,0.0,Completed,2.625,1.444,2.7,1.45,2.6,1.45,2.3,1.4,2.7,1.526
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Andreev I.,36.0,50.0,6.0,3.0,6.0,4.0,4,6.0,2.0,6.0,7.0,5.0,3.0,2.0,Completed,2.1,1.667,1.97,1.8,2.05,1.75,1.75,1.75,2.08,1.781
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Fish M.,Ferrer D.,28.0,55.0,7.0,5.0,6.0,3.0,6,2.0,,,,,3.0,0.0,Completed,1.143,5.0,1.12,5.85,1.15,5.2,1.1,4.5,1.138,6.5
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Tabara M.,Mirnyi M.,149.0,65.0,6.0,4.0,3.0,6.0,6,4.0,6.0,4.0,,,3.0,1.0,Completed,5.0,1.143,5.4,1.14,3.89,1.23,3.8,1.15,4.75,1.222
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Pavel A.,Nieminen J.,18.0,71.0,6.0,3.0,7.0,5.0,6,7.0,6.0,3.0,,,3.0,1.0,Completed,1.727,2.0,1.86,1.9,1.99,1.76,1.5,2.1,1.917,1.901
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Malisse X.,118.0,43.0,6.0,1.0,1.0,6.0,1,6.0,6.0,4.0,6.0,1.0,3.0,2.0,Completed,3.0,1.364,2.85,1.4,2.92,1.37,2.5,1.35,3.06,1.424
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Elsner D.,61.0,123.0,7.0,6.0,6.0,4.0,6,3.0,,,,,3.0,0.0,Completed,1.333,3.25,1.36,3.05,1.32,3.22,1.25,3.0,1.356,3.41
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Starace P.,Popp A.,93.0,81.0,1.0,6.0,6.0,3.0,6,4.0,6.0,3.0,,,3.0,1.0,Completed,1.83,1.83,1.7,2.1,1.75,2.05,1.6,1.9,,
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,El Aynaoui Y.,22.0,80.0,6.0,1.0,2.0,1.0,,,,,,,1.0,0.0,Retired,1.111,6.0,1.11,6.25,1.1,5.85,1.1,4.5,1.16,5.75
50,New York,US Open,2004-08-30,Grand Slam,Outdoor,Hard,1st Round,5,Mathieu P.H.,Sluiter R.,88.0,94.0,6.0,2.0,7.0,6.0,7,6.0,,,,,3.0,0.0,Completed,1.909,1.8,1.9,1.86,1.87,1.87,1.85,1.65,1.952,1.87
50,New York,US Open,2004-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Corretja A.,54.0,92.0,2.0,6.0,6.0,4.0,6,0.0,6.0,1.0,,,3.0,1.0,Completed,1.615,2.2,1.53,2.45,1.5,2.45,1.5,2.1,1.581,2.52
